ID,Unemployment rate,Inflation rate,GDP
0989637f-30e8-46a1-89d9-91d1ff021b49,15.5,2.8,-4.06
09bc2bf9-2876-49ce-87ab-8e8866b959f0,10.8,1.4,1.74
09c0b854-c440-4fb9-bc3a-8e04810320e1,15.5,2.8,-4.06
09cc78d8-a337-4551-9886-cbc397e98c9d,8.9,1.4,3.51
09dbed4a-db1a-410b-9f7c-ef77954cdb7f,10.8,1.4,1.74
0a00e8d0-60c6-456c-99a8-a2e2f072147d,12.4,0.5,1.79
0a2e786c-6f89-4203-aacc-93bb36a7fa5c,12.4,0.5,1.79
0a844bce-79f4-4ee9-a96e-7cf4efe13240,7.6,2.6,0.32
0a884455-7857-4dc2-81c7-91745a10560a,9.4,-0.8,-3.12
0a956433-0af6-493a-b75d-99d60c359d77,11.1,0.6,2.02
0aa4fe24-7e4f-41bf-a0d5-2d72a9a9d09f,12.7,3.7,-1.7
0ad83862-6243-4971-bde4-72b3cab1265e,12.7,3.7,-1.7
0ae04344-a28b-4a9d-a8a7-4810bc5748b8,8.9,1.4,3.51
0b3e2041-00f9-48db-9a44-cd5e37632443,11.1,0.6,2.02
0b589e8f-da4e-476e-bed8-1f9b066cd62f,12.7,3.7,-1.7
0b7e4732-490b-43d8-bf97-cd0179124b48,15.5,2.8,-4.06
0bacc579-8ab3-4bfe-a32b-e5029fe5df41,9.4,-0.8,-3.12
0bbfbb45-0ac6-4378-b678-309dab5ee8f2,10.8,,1.74
0bc7038a-c26d-499e-8d24-e4a73aae71fb,13.9,-0.3,0.79
0bee5acb-ee34-4891-b6bf-34dc023f7712,15.5,2.8,-4.06
0c274618-dc9a-40e9-a69e-61bb269a075b,10.8,1.4,1.74
0c3745a1-359a-4843-908a-a3f4107dc0be,9.4,-0.8,-3.12
0ca713fe-dd9c-49fe-9bda-6025b8deee75,11.1,0.6,2.02
0cbdc84e-a82c-466d-92a7-67a60dc3f0c2,8.9,1.4,3.51
0d164297-f34d-4142-8f5a-eb6c3d45744b,16.2,0.3,-0.92
0dad88e4-28f8-44ca-a620-e1ffe3f328e4,15.5,2.8,-4.06
0dd188c3-edc8-455c-97cb-74a32d91e37b,7.6,2.6,0.32
0de58866-b6f2-42b5-89b1-a7d5eb2f628f,15.5,2.8,-4.06
0e2b989a-4da5-40b0-a81f-dd26b76b260f,12.7,3.7,-1.7
0e3b4897-3bf1-4ed6-898c-b23110951ece,10.8,1.4,1.74
0e5ba600-7643-4d20-b49b-23d051092bce,13.9,-0.3,0.79
0e78dfc9-695d-47dd-a0e8-2e7cf8d2ddd0,7.6,2.6,0.32
0e7b1ffd-18df-49eb-8379-2d4aec49af9a,10.8,1.4,1.74
0eb18912-727d-43f3-a7aa-cdf0e0e8743c,9.4,-0.8,-3.12
0ec130ec-d4e3-4579-96e1-910857037a35,9.4,-0.8,-3.12
0f09debd-31fe-479d-85e1-46d5d681a52b,16.2,0.3,-0.92
0f9290da-3b42-4ea5-8e8e-5aa3c7ef93fe,13.9,-0.3,0.79
0fe79632-4e64-4809-9d02-8bffc5de8eb4,8.9,1.4,3.51
1008ec3e-9fa1-4f9f-937f-2418071866c7,12.4,0.5,1.79
107aa80c-751e-4cc0-aa47-5d3f442a3553,16.2,0.3,-0.92
10bc4adf-1f8a-486a-b362-b58707e35e8d,12.4,0.5,1.79
10cd1f6e-0b61-4b57-b7f5-6740de2fba36,12.4,0.5,1.79
10e0bd66-e6d9-4bc6-8d30-3e214646cd92,16.2,0.3,-0.92
10e6a476-300b-4e5f-8248-828ecfd223a1,12.4,0.5,1.79
11118ec0-f505-4d65-b12c-d0a8108460a1,8.9,1.4,3.51
1185a19e-fd44-4b2c-acd7-0a1abedbcfec,7.6,2.6,0.32
11b1eee1-dd80-4d2f-925d-16925a5581de,13.9,-0.3,0.79
12214b3c-171a-427e-a5bf-1834935ea552,15.5,2.8,-4.06
122e2f74-e467-4051-a7a1-85b4931ee1d7,11.1,0.6,2.02
12ca4569-bdf2-4252-a145-8f7d76e8816a,10.8,1.4,1.74
13143a0e-6bc0-414c-9952-8001c1b79a83,10.8,1.4,1.74
131f28dd-e5cd-4e91-a729-438a686e55a5,7.6,2.6,0.32
13331d28-25d0-4385-ac2b-20db06325f49,12.4,0.5,1.79
13c6f730-126b-41be-867e-6aa9f03ff3f3,11.1,0.6,2.02
140b7ee5-2891-4da5-ab00-036b433c4224,10.8,1.4,1.74
14691c7a-dbf1-478e-88ca-42f463f0299d,9.4,-0.8,-3.12
14c88888-6963-41c7-a05a-bc11b8bde857,9.4,-0.8,-3.12
14ce03f3-d872-4cad-b607-b12a6f030ebe,13.9,-0.3,0.79
14d6ef2b-2309-44ea-946d-299d64fae8c3,7.6,2.6,0.32
14dc9221-8b1e-4004-886a-b3373fbcab31,12.7,3.7,-1.7
1550913f-c596-4b12-96ae-a2e0b84ead29,8.9,1.4,3.51
15946233-9506-44f9-b690-9e26cd754ba5,11.1,0.6,2.02
16169d84-7a5f-434e-b273-57d8db38b398,11.1,,2.02
161cb856-91f5-4974-9250-d0f5519d8e53,10.8,1.4,1.74
16a7638c-7750-42c0-9554-32aa84851dab,9.4,-0.8,-3.12
170720c1-6519-41e7-b1bd-e8b67037c2c7,8.9,1.4,3.51
174d80db-d358-4754-a39a-9ae52d64a4a1,7.6,2.6,0.32
175419d8-2b33-408f-aae3-ce9acce88d77,12.7,3.7,-1.7
1777f573-dafa-4503-ae02-6d013a9db274,10.8,1.4,1.74
178cd5f2-5ae6-4105-b259-0478c73636aa,13.9,-0.3,0.79
17a3c614-8dc1-4069-b18f-36fda60d8937,10.8,1.4,1.74
17af1e80-1cea-4b03-9165-2db0265fd9a3,12.7,3.7,-1.7
17cae09e-24d4-4bae-b0df-f29e928d0c03,8.9,1.4,3.51
17d80e44-3461-42b9-ad55-8524aef5b904,10.8,1.4,1.74
1813db20-01d9-4903-92bd-5fbf57753edf,10.8,1.4,1.74
182d1d52-4650-40c9-9b08-4daea46dfcea,7.6,2.6,0.32
189f48ec-66f4-4e47-9987-a1642a073af7,12.7,3.7,-1.7
18a69b1e-77a3-44ea-9863-8650890ff167,11.1,0.6,2.02
18d66cff-33ec-4274-8b78-aed9963459d8,11.1,0.6,2.02
18ddc9dc-e084-4625-90f0-5e200fe1cc11,8.9,1.4,3.51
18f2307c-5828-4e81-b8a5-9d57903d47ff,15.5,2.8,-4.06
18f8fc84-2b0b-4e15-940c-4c96c5a72ff9,12.4,0.5,1.79
192ea1c2-2172-4e32-852d-a7ec567a9e53,10.8,1.4,1.74
1a04b2ca-c63b-43cd-ae43-f6be4dbc3055,7.6,2.6,0.32
1a100967-a4fd-4f18-9e5a-ae7773b9d099,12.4,0.5,1.79
1a2001e4-5df1-4652-bf3f-9aeacddbedf7,11.1,0.6,2.02
1a235c75-5166-4cf5-b495-50f92479e73f,,,
1a64b91c-bd45-4f03-bb54-87ffa937323d,9.4,-0.8,-3.12
1a6f1c4b-9d00-4228-b01e-53c7721603df,12.7,3.7,-1.7
1a913d60-fb72-4891-b3e1-a2e7e17bc52c,9.4,-0.8,-3.12
1a968ae0-35bb-409e-ab97-666e9aae2269,8.9,1.4,3.51
1a9b92c4-e763-4658-912a-854c75bad5cc,12.4,0.5,1.79
1a9fe089-e747-4509-bc50-c28f51787956,16.2,0.3,-0.92
1aaa6f3f-e857-43da-ba5c-4eb62eabd41a,11.1,0.6,2.02
1ab33cb3-05e1-477e-be1d-3c8df9af26d4,15.5,2.8,-4.06
1ab5a831-85f8-41d6-bab2-bd9ebaa82f53,10.8,1.4,1.74
1aea261c-cf66-44dd-8790-aac02b9e8a46,10.8,1.4,1.74
1af88d6a-eeb1-41bf-91a4-efb925b4a7da,7.6,2.6,0.32
1b0b3e56-8f9c-484a-b867-a6d408e144d1,11.1,0.6,2.02
1b342afc-37dc-4f2f-83b1-09e59a795a51,8.9,1.4,3.51
1b3c9dc2-d106-49b8-8206-f4599f17cdf7,11.1,0.6,2.02
1b3f7247-7842-4409-b81e-2687bb2c70b0,16.2,0.3,-0.92
1b408326-4c8c-438f-9fad-2d64c306d871,9.4,-0.8,-3.12
1b6c0190-e046-46e8-90ee-5b9a87a1cbe4,15.5,2.8,-4.06
1ba5f74f-bb08-4475-a2d9-5f485c616089,16.2,0.3,-0.92
1bc13cd8-238e-412d-a35a-6fdf9f53ff18,9.4,-0.8,-3.12
1bcf82c0-cf32-48c1-9aab-43eaeb87dc4d,8.9,1.4,3.51
1be02415-c43d-4ad6-9d65-5a304e5def11,7.6,2.6,0.32
1c0819c1-20bb-4fb5-854c-4e14dc5e6baa,9.4,-0.8,-3.12
1c09afca-dd1a-47c2-bf78-e88ccaf36f0d,10.8,1.4,1.74
1c25eaaf-6b5e-451d-8b9c-042850ec1f8d,7.6,2.6,0.32
1c298bda-a260-4b6b-b9b0-c5c51c192370,11.1,0.6,2.02
1c3690b2-60a7-41fb-92df-69f74f2441be,11.1,0.6,2.02
1c5ea32f-6b21-4c55-b59b-1cad6516b832,13.9,-0.3,0.79
1cc72942-ac7f-4e9c-b97e-5d24493b6411,15.5,2.8,-4.06
1d341470-cea1-41eb-b67c-e2ddcf4a871e,16.2,0.3,-0.92
1d59d9ff-1c11-4436-afd0-db4f1a4ca2d5,9.4,-0.8,-3.12
1d5efa96-0b7a-4ba9-81ca-be052fa842ce,10.8,1.4,1.74
1d7047c9-a257-49bd-a457-1ffda82b3253,9.4,-0.8,-3.12
1d80cde6-c4a4-499e-84f0-eb734d13ad5b,12.7,3.7,-1.7
1dad68b3-69dc-435e-aa75-9729198c9633,8.9,1.4,3.51
1dc3322f-2686-419a-8975-a55ee288e00c,15.5,2.8,-4.06
1dd0c51e-cfdd-458a-abc6-0f78907ced1e,12.4,0.5,1.79
1dd4da17-2dd3-482a-83bd-62c6b3677850,8.9,1.4,3.51
1dda73b5-4d08-43bb-8179-b179078cead6,10.8,1.4,1.74
1e2ce65d-2189-427c-b448-c8df9e7fcefd,8.9,1.4,3.51
1e34d183-8c45-4d56-bcab-a7101336d23b,16.2,0.3,-0.92
1e960a08-f8e6-4cd4-a6c5-c64b494dc2a2,7.6,2.6,0.32
1eb076e2-3a1c-4331-88fd-18fb85290171,15.5,2.8,-4.06
1f1d8ab7-0d51-4d96-8dad-701635f18627,8.9,1.4,3.51
1f2fb7a4-4d9f-479c-9967-120949b63e54,15.5,2.8,-4.06
1f5e97fe-5350-4f5b-b36a-cdc747de991c,16.2,0.3,-0.92
1f6ca122-f1b1-471a-89d3-c9f7a8c4074d,7.6,2.6,0.32
1f928aee-1c57-4db2-9a93-b33acf047476,13.9,-0.3,0.79
1fe0466f-a4a0-448c-bb24-dfbd000707dc,16.2,0.3,-0.92
2006fdaf-2d50-471b-a423-af12d3320272,13.9,-0.3,0.79
2040b160-bd23-4394-af6e-0efa1dc15236,11.1,0.6,2.02
204dc4c2-3d8d-4e93-a748-3238f8584a45,16.2,0.3,-0.92
2050f560-f6b4-481f-984e-39a90fd79cce,11.1,0.6,2.02
205ede64-da2e-4c27-844a-6c69037a266a,15.5,2.8,-4.06
20611a5f-9902-48c5-a3d2-40309d1ff1fb,15.5,2.8,-4.06
2073822d-2b74-4040-9456-e02ad419e30e,11.1,0.6,2.02
209e7cee-cb68-4afe-bab9-08b55a802f2b,13.9,-0.3,0.79
211cc986-ec3f-4838-a0c7-8829b01578e1,8.9,1.4,3.51
214a0c4e-95fd-41a8-9c94-fa4db8274a0e,10.8,1.4,1.74
2169bdf4-26d2-4693-9b3b-f3938f691584,10.8,1.4,1.74
21a57b82-c77c-4521-ac41-f17bc21fdefd,12.4,0.5,1.79
21b04618-c560-4707-b90a-552011446cd4,12.7,3.7,-1.7
21b8a760-a0e4-450e-a498-ee486270a22d,9.4,-0.8,-3.12
21eb84e0-e831-477d-aa92-e55b3f64de0d,15.5,2.8,-4.06
224807e1-e29f-45bf-af07-ce412b1c84a3,9.4,-0.8,-3.12
225188f9-8767-45d2-904f-61c1cdf9d65d,15.5,2.8,-4.06
22ac0821-15df-4bc1-8acf-1423950b87fa,12.7,3.7,-1.7
22b39713-4988-4c23-a477-8f904b41653d,12.4,0.5,1.79
22bde2d9-0e92-4729-b316-ded50085a31e,9.4,-0.8,-3.12
22c2537b-ae87-4462-9940-3c649dd0ee30,11.1,0.6,2.02
22d413fb-5762-48fb-9443-4522ce0490c4,12.4,0.5,1.79
231342cd-c32b-4d7c-9028-36ab9045cae5,,2.8,-4.06
232cc6ab-d845-45d6-8459-9092fb11b673,11.1,0.6,2.02
233d36ba-3a09-4def-b18c-fa9164547876,12.4,0.5,1.79
23a255de-ddae-444f-88df-09ff1727c8e0,8.9,1.4,3.51
23a9932d-4347-42c7-a90c-0c647afa2db7,13.9,-0.3,0.79
23afbdb7-a1c1-4441-9e3d-c99b7b1cc450,12.7,3.7,-1.7
23b24750-b2f8-4035-a9ac-28c79c6abdb6,12.7,3.7,-1.7
24049554-069f-44d4-84b9-02d654e14730,11.1,0.6,2.02
240aeba3-fa92-454b-98d3-e774f4f52d19,12.4,0.5,1.79
24163806-de5f-43c2-8f5f-2c2c054ed393,9.4,-0.8,-3.12
241663a8-2750-4e22-b7e7-2ba4c9d3ac6e,7.6,2.6,0.32
241a46d1-42f4-4dc6-a91d-b711ff217416,12.7,3.7,-1.7
24571e19-3a26-4286-b17d-24bdafec72eb,15.5,2.8,-4.06
24588da3-8def-48c7-a605-b36c50806f62,12.4,0.5,1.79
24a25456-f63b-4e03-8162-247858a219f2,13.9,-0.3,0.79
24eea18a-e578-43fa-baad-d3c4683b61b2,12.7,3.7,-1.7
24fb5ece-25be-4ae8-ba49-119518469d38,15.5,2.8,-4.06
250a8b07-09c8-4565-a1e8-d0aa00d7d789,7.6,2.6,0.32
25666eed-e2c8-4671-a1a1-7b87e5e1ce3c,11.1,0.6,2.02
257bd04a-fb96-4011-9e79-f3ae8b1a6fb7,13.9,-0.3,0.79
25a8a352-5ca1-48c7-9ae9-c10c5ad80dc1,12.7,3.7,-1.7
25d5a73a-4d1c-470d-aaf4-4de0f673614b,9.4,-0.8,-3.12
25d8cbf8-c486-4a09-b269-465de38e5a66,11.1,0.6,2.02
26041a89-cbc6-4c2f-8554-b15ed88cabcf,9.4,-0.8,-3.12
264c9dfb-be13-4e0c-beaf-c35bd077a928,10.8,1.4,1.74
26671636-df03-4c14-8df7-c39cd8f8926b,12.7,3.7,-1.7
26893611-36e5-4dc6-aa58-c820ab35d283,9.4,-0.8,-3.12
2695771a-4631-452f-a4a4-5a4782e7d56e,16.2,0.3,-0.92
26ae6f03-2de5-47f4-9d19-497d2903b932,10.8,1.4,1.74
26bb30cc-b365-4f11-9c3f-2c8376553f0b,8.9,1.4,3.51
26d1cb3a-0c6a-4971-9799-f6b9e34e95ae,7.6,2.6,0.32
26f498fe-8c97-4c55-b465-c74f3f805b30,7.6,2.6,0.32
26fee57b-6ed3-4835-add5-bb6b1b344a2b,11.1,0.6,2.02
2726fcd4-68bd-489f-8e22-129bae9670f1,7.6,2.6,0.32
2728a4bc-d6a1-45a9-b482-101a74d03759,10.8,1.4,1.74
27363a41-3d7f-4b4a-a6cb-f8dc8b5d8dbc,12.7,3.7,-1.7
27366fb8-a6e7-441b-86fd-3160d99a0b32,9.4,-0.8,-3.12
2736b5df-19fe-4501-b956-3a3db52780c6,12.7,3.7,-1.7
276aa20b-1fae-41d8-83bd-55dbc188fd96,13.9,-0.3,0.79
2779592f-a604-47d2-95bf-7f53482b889b,9.4,-0.8,-3.12
2782bd37-a7e5-4ff1-a906-7c3cb6295d83,10.8,1.4,1.74
27adf1f4-492a-4409-8161-045597149cb6,11.1,0.6,2.02
27dd437a-48e1-4500-ad66-4d56a37c1d38,9.4,-0.8,-3.12
282dd83d-adc3-45e4-ac65-ec941ad35594,7.6,2.6,0.32
282ee4e5-6f86-42f8-ad55-1076c2a37b54,7.6,2.6,0.32
28327322-00e3-4843-afaf-d904e72df51d,9.4,-0.8,-3.12
2834b782-b6d1-4f17-a0f8-e039c7474a4c,8.9,1.4,3.51
283661be-c2f7-4d29-b0ce-5a93a2e82715,12.4,0.5,1.79
289be223-39ec-4949-883a-8c05b70d8bed,11.1,0.6,2.02
28bb44ac-7b81-4857-b1d4-a7105455f54f,12.4,0.5,1.79
28ca0955-3c18-4731-9860-2f871eb61e5a,13.9,-0.3,0.79
28f27aae-8529-4ec5-a8be-33d9b24c00dd,12.7,3.7,-1.7
2921374b-3acb-4416-a497-bf8b525dde6c,13.9,-0.3,0.79
2936220f-0bcc-4978-8fcc-93f0e89726ae,11.1,0.6,2.02
29514aea-a123-4bf7-8b31-e6ca04fdc9e7,8.9,1.4,3.51
29af012a-0929-4b96-a188-ec1516ab1019,13.9,-0.3,0.79
29d18f8d-40fa-4118-9053-70a455754985,7.6,2.6,0.32
2a2d0b5b-58b1-481f-bde6-6c43384d0bd2,16.2,0.3,-0.92
2a37e278-492b-413f-aac3-68cc61b2259e,7.6,2.6,0.32
2a67b1f0-959f-46bb-bc70-1c89d7002cc1,13.9,-0.3,0.79
2a6a595a-322e-41d2-9483-b99df67cba34,8.9,1.4,3.51
2a7ab8b5-3720-4b7b-9ffc-d28fd8ac309b,16.2,0.3,-0.92
2a86acaf-e15a-4efb-b16e-b457a64e7c64,12.4,0.5,1.79
2a929e6f-7c14-4914-b307-c48e1098056b,7.6,2.6,0.32
2abde2bf-c639-4c70-b199-0ae715dd9d25,7.6,2.6,0.32
2acafc47-80e1-47ed-bfc1-5fb69c029c14,10.8,1.4,1.74
2b4ab54f-1534-41d8-95cc-28db3350deab,12.7,3.7,-1.7
2b65466f-1aa4-4142-abf6-bd1a1458f31a,7.6,2.6,0.32
2bcc4501-1644-4268-b355-e2fe27d10611,13.9,-0.3,0.79
2c5726a9-99a3-464d-abfa-41af649b68c0,10.8,1.4,1.74
2c64ee5f-026b-4bda-993d-04c500b9eff3,15.5,2.8,-4.06
2ca95952-1e2e-41ff-8fd4-9c1ab07c173b,7.6,2.6,0.32
2d462078-e705-47ae-b88b-e2ac7b33f6b0,9.4,-0.8,-3.12
2d4ed120-c1a8-42de-bcec-37c598712508,12.4,0.5,1.79
2d8c3a0b-95ed-4da8-ba54-7732e996e51d,10.8,1.4,1.74
2dc09510-c62d-4c9d-b855-a75593ceabdb,7.6,2.6,0.32
2e040b09-8aba-4ef9-8101-d77cdffe0cda,15.5,2.8,-4.06
2e403d3b-1bae-4fa7-940d-d22401cc1245,9.4,-0.8,-3.12
2ea84b3e-20c2-4ec2-bd03-6dfb9918ef80,10.8,1.4,1.74
2ea99709-1723-469d-8043-8bddf8f06116,9.4,-0.8,-3.12
2ec49472-f355-4eee-93e6-f8de4bbcf154,12.4,0.5,1.79
2ecd8dc5-bcd5-4e04-8923-91ac890564c0,7.6,2.6,0.32
2ef0d0f0-7d48-49bc-ab5b-42965f40fd52,16.2,0.3,-0.92
2f124611-cebb-444b-8e79-9f93c4dab3b8,13.9,-0.3,0.79
2f3f4a98-4990-4782-80f7-a41d13eeea60,9.4,-0.8,-3.12
2f44a449-3f86-4e46-9f7e-941d1241cbc0,16.2,0.3,-0.92
2f52fc2a-9ed9-4cde-b1e9-0ae7694574c5,11.1,0.6,2.02
2f909ee6-a7d5-45c5-9f6f-a5040d3637be,15.5,2.8,-4.06
30081f9d-72bf-4565-adb8-8fc9b316c400,9.4,-0.8,-3.12
306a2b51-9705-4923-8c5e-7fe028ecca9a,12.4,0.5,1.79
30b5888f-87b3-4b3f-8026-a69dade01d79,8.9,1.4,3.51
30b7bd49-abb1-4827-89d2-e68a24ecb0b2,8.9,1.4,3.51
30d8f604-f499-4fe5-afaf-f6e4b8346a71,12.4,0.5,1.79
31073ece-e831-4865-be6b-f983e159b51c,9.4,-0.8,-3.12
3159dbad-bcba-4324-ae6f-4ea56bc15de4,12.4,0.5,1.79
31b922d2-3ae3-4269-ad66-ab1f8cbbdf6a,8.9,1.4,3.51
31eabc5e-627d-4c63-97b8-bbe85659415e,9.4,-0.8,-3.12
322697eb-d5df-4766-9b87-e889507d2628,9.4,-0.8,-3.12
323de390-bf17-4794-884a-ea1d342df3e5,16.2,0.3,-0.92
325c9a53-8737-40cf-b46c-ecddf38c8673,9.4,-0.8,-3.12
327564d6-b83d-40cb-a069-9a4b2f2eb0fe,10.8,1.4,1.74
3277d54e-a39a-47d7-8731-2ac7ff9350fd,15.5,2.8,-4.06
332ed260-9208-40d7-a989-f01d52d0a19c,7.6,2.6,0.32
3331636f-6973-4991-993b-ab95d3b67775,15.5,2.8,-4.06
334414b6-3e38-43c8-a6b1-5fd2a1a6161b,11.1,0.6,2.02
33928328-3dc1-45d5-a023-2e80012d06a9,12.7,3.7,-1.7
34122b2a-c765-4621-852d-e208e6a1b70c,11.1,0.6,2.02
341a811a-a7cd-4cc5-a790-05614b82ca78,10.8,1.4,1.74
346665e9-ebf8-4115-99b8-ef4845243829,12.7,3.7,-1.7
3473a457-296e-495b-95b4-75fbdecc18cf,12.7,3.7,-1.7
34d117f7-b6f3-4beb-a288-e9ea620cb33d,16.2,0.3,-0.92
34d4014e-7af0-4b92-9eb0-39902a0fe4d1,15.5,2.8,-4.06
34d5310c-35fb-4162-a17a-6c4dc81b6755,12.4,0.5,1.79
34d650ba-75cd-4290-a80f-3f271ff1444e,9.4,-0.8,-3.12
34ef9baf-1f37-4843-a3a6-bdf1cd770831,7.6,2.6,0.32
34f9687d-ac6f-437d-a369-3ac4ef567e15,16.2,0.3,-0.92
351079fa-c70e-416a-b883-75e2ae1f4b65,9.4,-0.8,-3.12
35436678-cc0d-4828-bb6f-d5ad922837aa,13.9,-0.3,0.79
3544d8b8-fdc0-4061-bb57-ea2eef0d22b0,7.6,2.6,0.32
3584a2c4-b8fa-478c-abd5-32689c429f63,12.7,3.7,-1.7
35b48899-4340-4e11-8ce1-723ac06c399e,15.5,2.8,-4.06
36269db9-265f-4b7a-a27d-75e6ef28aa9c,16.2,0.3,-0.92
362beeb6-e212-4dce-af8d-cdc21b770bf0,10.8,1.4,1.74
36ef8fc5-8824-4c95-9dd0-4ea6c28bc561,12.4,0.5,1.79
3739c4dd-abb1-4189-95b3-50bcd92ce03a,9.4,-0.8,-3.12
373cb7f2-8ff3-4ce0-bf04-51de53d01a08,16.2,0.3,-0.92
3797afd3-7b12-466f-87dc-6139aa8e0613,12.4,0.5,1.79
37debd8e-6281-4367-abd8-1303712561c0,,-0.8,-3.12
3814f682-f698-4cbb-9690-a67c67134811,12.4,0.5,1.79
382a50fe-3163-4770-9e90-1674bfd00f6f,10.8,1.4,1.74
386a3d3e-0ed5-4e48-8537-dc6bc158f118,10.8,1.4,1.74
389a8701-1888-47c1-8e58-ae47def3dea8,8.9,1.4,3.51
392b3333-8b93-46e6-b8ab-da2f2133b5b2,8.9,1.4,3.51
39471f49-6219-4e5e-ab75-e53ba11ff26b,13.9,-0.3,0.79
394ae52b-3247-4811-b75d-58d684f0fddb,15.5,2.8,-4.06
3960dff2-2c19-447e-9901-75fc3ddd3a34,,1.4,1.74
39b8c630-04ae-4c4e-9f4d-4f4d55b0ec6b,12.7,3.7,-1.7
39ebbdb0-ee84-41bb-bbb6-d8df7bb727c5,10.8,1.4,1.74
39ef3359-669d-4ca3-8794-354c22265f85,11.1,0.6,2.02
3a0d9193-1d3a-4009-9c31-6d51b091b4b5,12.4,0.5,1.79
3a1c4972-850c-4824-b46a-af738aa5bad6,12.7,3.7,-1.7
3a68fd90-39d3-49b8-9800-5145af18df8a,9.4,-0.8,-3.12
3a9fa052-2b6c-4d87-9c6c-6b598a272b13,16.2,0.3,
3aa0055e-a97d-47d8-8615-79beff0cf1f2,7.6,2.6,0.32
3ae1e8da-5208-4a28-84ca-875b5973bc05,7.6,2.6,0.32
3ae6af9d-a10b-4cb8-9f3e-bcf5f3b43b13,13.9,-0.3,0.79
3b1726e5-37a6-4cdb-af9d-3a4741de0bb2,8.9,1.4,3.51
3b4c8a84-7342-413b-a4e1-3abcb689b9c2,13.9,-0.3,0.79
3b9acbf3-71b5-426d-8235-eeb10e8028ef,15.5,2.8,-4.06
3bc659ed-09cf-48c9-8c17-96c50998e48f,13.9,-0.3,0.79
3be90af7-b08c-43f8-9baa-2ed5179fefcf,9.4,-0.8,-3.12
3c14c8f4-aeb8-4667-9984-1695146d1cbc,11.1,0.6,2.02
3c2cdb03-5e60-48bb-b13c-8d6debc18cfa,10.8,1.4,1.74
3c319ad8-e22a-499b-8b27-8ae797a84385,9.4,-0.8,-3.12
3ca35156-a493-4439-bfdb-7bf54af31731,12.4,0.5,1.79
3ccccce6-5ff3-49b1-b35d-d14f3ba257e0,13.9,-0.3,0.79
3d09d68e-d289-4d0f-82aa-f2ac26502053,13.9,-0.3,0.79
3d497e7c-a002-4e78-a525-be5a5096618b,15.5,2.8,-4.06
3d4c32e3-acde-4906-8012-cd0a1b6b6421,16.2,0.3,-0.92
3d5b96e4-66cf-4859-9ca2-9503753927e9,16.2,0.3,-0.92
3d7662a0-2799-4bec-95f1-35c452c6b6d7,7.6,2.6,0.32
3da8370c-a6cd-4060-991c-0694137baf56,10.8,1.4,1.74
3da88a24-4776-44d0-a9c8-3ca7dbe96957,11.1,0.6,2.02
3db22d4a-952b-40d1-b361-f1c7c42bda52,8.9,1.4,3.51
3e236dca-5d68-4273-9311-35d4ed74a429,7.6,2.6,0.32
3e90aaa3-5ea8-48a8-a18d-1bfd845fb818,16.2,0.3,-0.92
3eb661f0-4df2-4f57-9dc9-304638e6b8e1,7.6,2.6,0.32
3ebc322c-6bcb-47f5-ad71-2d3be4417047,7.6,2.6,0.32
3ee4c1d5-dafe-4bec-9053-d7ea3fa1655a,9.4,-0.8,-3.12
3f037191-ce83-48f3-a020-6945b0f3b518,7.6,2.6,0.32
3f2769b8-fec1-466b-9b37-52b6e5bbf6eb,10.8,1.4,1.74
3f383a4e-1efd-41bb-84e4-9056256b5ea4,9.4,-0.8,-3.12
3f78b5dc-afeb-4fde-92e9-6cdd1d9b5427,10.8,1.4,1.74
3fb5bd21-16c3-45fe-9499-eb4205d0c71a,13.9,-0.3,0.79
403f9d73-0aff-45a5-99c3-a56284ab958b,10.8,1.4,1.74
40df2686-619e-40c1-b484-9d7461fe3d94,7.6,2.6,0.32
4104440d-225e-46c4-8bd5-af8783a5d810,7.6,2.6,0.32
41574963-65aa-4d1e-8b4e-8c05d91d810c,12.7,3.7,-1.7
415aa92a-26b2-456b-b0af-d6b197509670,16.2,0.3,-0.92
417ed757-cdd7-4ac2-acd4-00a091e5c564,16.2,0.3,-0.92
41855e5d-ef0b-4af0-a780-e2dfd3b2d1dd,10.8,1.4,1.74
41a87795-3869-4a91-b316-00f599281691,8.9,1.4,3.51
41a932ee-c304-44ef-b665-7a1a5aff6b3c,7.6,2.6,0.32
420d1b3b-3a59-4029-927f-acfb5d73a63a,7.6,2.6,0.32
42103fb4-44df-41db-a477-6fc35874a60a,16.2,0.3,-0.92
421a8743-a062-4766-8ddb-4e6e69ecb602,9.4,-0.8,-3.12
42496e34-d9c3-4fbe-99e8-a437bbf6aee8,9.4,-0.8,-3.12
42548025-d89f-42c4-b11e-6fe006340b2a,12.7,3.7,-1.7
426499f5-d016-490d-ab81-38c14eb5ee2b,7.6,2.6,0.32
4295b37f-6700-41a3-9e9e-595e58f7df9e,10.8,1.4,1.74
42cc3a13-1834-47e4-9dc8-f1b41ae3a58e,15.5,2.8,-4.06
42cd33d0-77a3-4c09-b264-148a976223e6,7.6,2.6,0.32
431b6271-2266-4e8e-8721-1cd70f26b4f4,12.7,3.7,-1.7
4363af8e-e72a-4ea1-b116-54666af9beb0,12.4,0.5,1.79
4366f418-bf9a-42b8-99dc-08913b2b0708,15.5,2.8,-4.06
43b6e2dc-bd06-4f1e-b73d-519c2317a51f,7.6,2.6,0.32
